URL,Initiator Stack,Wait for server response,Downloading from server,Total Wait and Downloading,Total
https://www.conduent.com/wp-includes/js/jquery/jquery.min.js,https://www.conduent.com/ line 45,602.1390000026552,1211.8629999895347,1814.00199999219,1819.3310000060592
https://www.conduentassets.com/cwf/0.1.428/js/bootstrap.min.js,https://www.conduent.com/ line 46,608.3099999959338,504.11500000336673,1112.4249999993006,1185.8879999927012
https://s7.addthis.com/js/300/addthis_widget.js,https://www.conduent.com/ line 242,640.669999993668,0.33399999665562063,641.0039999903236,672.4989999902593
https://www.conduent.com/wp-includes/js/dist/vendor/moment.min.js,https://www.conduent.com/ line 364,621.9310000001927,792.8519999986747,1414.7829999988676,1416.6419999965
https://www.conduentassets.com/cwf/0.1.428/js/cwf_full.min.js,https://www.conduent.com/ line 365,630.2509999935413,158.76600000774488,789.0170000012862,790.3220000007423
https://view.ceros.com/scroll-proxy.min.js,https://www.conduent.com/ line 404,623.1500000054668,121.29199999617413,744.442000001641,1558.9350000061736
https://www.conduent.com/wp-content/cache/autoptimize/js/autoptimize_350d64bd501b3b72951bbc06ec70229a.js,https://www.conduent.com/ line 404,587.4039999989494,5089.026000001468,5676.430000000417,8876.849999998527
https://ajax.googleapis.com/ajax/libs/webfont/1/webfont.js,"https://www.conduent.com/ line 64 column 350
https://www.conduent.com/ line 64 column 372",571.2560000059586,168.77999999269377,740.0359999986524,758.3529999947334
https://script.hotjar.com/modules.819bdb467a6bd2a2f5b5.js,"https://static.hotjar.com/c/hotjar-759017.js?sv=6 line 2 column 7607
https://static.hotjar.com/c/hotjar-759017.js?sv=6 line 2 column 7672
https://static.hotjar.com/c/hotjar-759017.js?sv=6 line 2 column 109
https://static.hotjar.com/c/hotjar-759017.js?sv=6 line 2 column 901
https://static.hotjar.com/c/hotjar-759017.js?sv=6 line 2 column 912",609.1149999994188,1433.432999998331,2042.54799999775,2084.23500000005
https://www.google-analytics.com/analytics.js,"https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 93 column 508
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 356 column 283
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 488 column 764
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 494 column 519
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 134 column 102
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 314 column 213
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 79 column 129
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 400
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 140
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 316 column 1019
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 320 column 34
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 340 column 271
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 345 column 54
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 346 column 42",563.195999996922,1568.2529999903636,2131.448999987286,2150.076999988096
https://snap.licdn.com/li.lms-analytics/insight.min.js,"https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 93 column 508
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 415 column 324
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 416 column 160
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 145 column 183
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 97 column 1180
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 80 column 605
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 80 column 404
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 116 column 381
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 97 column 1180
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 80 column 605
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 80 column 1065
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 124 column 37
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 363 column 193
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 134 column 119
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 314 column 213
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 79 column 129
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 400
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 140
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 316 column 1019
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 320 column 34
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 340 column 271
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 345 column 54
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 346 column 42",594.3389999979828,240.08299999695737,834.4219999949402,859.0239999952196
https://px.airpr.com/airpr.js," line 0 column 192
 line 0 column 211
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 506 column 413
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 507 column 336
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 134 column 102
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 314 column 213
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 79 column 129
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 400
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 140
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 316 column 1019
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 320 column 34
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 340 column 271
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 345 column 54
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 346 column 42",627.2750000007134,176.99299998639617,804.2679999871095,847.928999993898
https://tag.demandbase.com/9ecadb2a.min.js," line 0 column 111
 line 0 column 130
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 506 column 413
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 507 column 336
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 134 column 102
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 314 column 213
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 79 column 129
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 400
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 140
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 316 column 1019
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 320 column 34
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 340 column 271
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 345 column 54
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 346 column 42",635.6349999994505,1634.0960000088671,2269.7310000083176,2310.7759999970867
https://connect.facebook.net/en_US/fbevents.js," line 0 column 273
 line 0 column 292
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 506 column 413
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 507 column 117
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 507 column 336
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 134 column 102
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 314 column 213
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 79 column 129
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 400
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 140
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 316 column 1019
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 320 column 34
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 340 column 271
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 345 column 54
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 346 column 42",587.9120000054436,3324.771999992663,3912.6839999981066,3927.191999999448
https://bat.bing.com/bat.js," line 0 column 347
 line 0 column 366
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 506 column 413
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 507 column 336
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 134 column 102
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 314 column 213
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 79 column 129
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 400
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 140
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 316 column 1019
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 320 column 34
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 340 column 271
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 345 column 54
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 346 column 42",703.1199999945396,1020.0230000045849,1723.1429999991246,1771.8890000022686
https://8ab0a26cb0027939bcf5-49c99c3c0c9c98b3365b710757036e1b.ssl.cf5.rackcdn.com/11239.js," line 0 column 296
 line 0 column 315
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 506 column 413
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 507 column 336
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 134 column 102
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 314 column 213
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 79 column 129
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 400
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 140
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 316 column 1019
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 320 column 34
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 340 column 271
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 345 column 54
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 346 column 42",694.4429999990733,2.2930000122869387,696.7360000113603,742.1280000043073
https://static.ads-twitter.com/uwt.js," line 0 column 249
 line 0 column 268
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 506 column 413
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 507 column 117
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 507 column 336
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 134 column 102
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 314 column 213
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 79 column 129
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 400
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 140
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 316 column 1019
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 320 column 34
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 340 column 271
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 345 column 54
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 346 column 42",733.9900000034087,1216.0409999924013,1950.03099999581,1996.5699999989133
https://munchkin.marketo.net/munchkin.js," line 0 column 337
 line 0 column 353
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 506 column 413
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 507 column 117
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 507 column 336
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 134 column 102
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 314 column 213
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 79 column 129
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 400
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 315 column 140
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 316 column 1019
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 320 column 34
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 340 column 271
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 345 column 54
https://www.googletagmanager.com/gtm.js?id=GTM-5T2HXZS line 346 column 42",724.5040000001546,0.5610000080196187,725.0650000081743,762.3910000021523
https://www.youtube.com/s/player/7ee36b0e/www-widgetapi.vflset/www-widgetapi.js,"https://www.youtube.com/iframe_api line 2 column 65
https://www.youtube.com/iframe_api line 2 column 84",666.8670000031656,3682.4670000059996,4349.334000009165,4351.8199999962235
https://munchkin.marketo.net/163/munchkin.js,"https://munchkin.marketo.net/munchkin.js line 6 column 475
https://munchkin.marketo.net/munchkin.js line 7 column 273
 line 0 column 48",707.3460000015534,384.66100000368897,1092.0070000052424,1093.5630000021774
https://snap.licdn.com/li.lms-analytics/insight.old.min.js,"https://snap.licdn.com/li.lms-analytics/insight.min.js line 0 column 12373
https://snap.licdn.com/li.lms-analytics/insight.min.js line 0 column 12391",707.928000006198,390.1389999955427,1098.0670000017408,1099.8510000063106
https://bat.bing.com/p/action/26078040.js,"https://bat.bing.com/bat.js line 0 column 13171
https://bat.bing.com/bat.js line 0 column 44935
 line 0 column 88
 line 0 column 262",657.388999994914,0.22100000933278352,657.6100000042468,658.7869999930263
https://media-s3-us-east-1.ceros.com/conduent/doc-version-json/v11/experience-version-64b05af4883b9.js,"https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js line 1 column 83378
https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js line 1 column 78222
https://view.ceros.com/conduent/ar-web-embed-2 line 130 column 49",574.9879999990743,62.709000005270354,637.6970000043447,705.2999999994124
https://munchkin.marketo.net/munchkin.js,"https://view.ceros.com/conduent/ar-web-embed-2 line 153 column 53
https://view.ceros.com/conduent/ar-web-embed-2 line 154 column 10",585.9479999930068,3.232000002753921,589.1799999957607,688.463000002144
https://cdnjs.cloudflare.com/ajax/libs/rollbar.js/2.2.10/rollbar.min.js,"https://view.ceros.com/conduent/ar-web-embed-2 line 182 column 2518
https://view.ceros.com/conduent/ar-web-embed-2 line 182 column 5619
https://view.ceros.com/conduent/ar-web-embed-2 line 182 column 581
https://view.ceros.com/conduent/ar-web-embed-2 line 182 column 114
https://view.ceros.com/conduent/ar-web-embed-2 line 182 column 201
https://view.ceros.com/conduent/ar-web-embed-2 line 182 column 206",540.1869999992726,126.7400000069756,666.9270000062482,718.1160000022929
https://c1.rfihub.net/js/tc.min.js," line 8 column 14
 line 22 column 2
https://live.rezync.com/sync?c=16b6410431b6374e780104abb0443ca8&p=f31bfbaee5783b41222717822c5b368b&k=conduent-rt-zync-pixel line 3 column 1440
https://live.rezync.com/sync?c=16b6410431b6374e780104abb0443ca8&p=f31bfbaee5783b41222717822c5b368b&k=conduent-rt-zync-pixel line 9 column 2",613.7949999976483,207.42799999425188,821.2229999919002,894.7860000023562
https://cdn-akamai.mookie1.com/LB/LightningBolt.js,"https://www.googletagmanager.com/gtm.js?id=GTM-MRNLPCZ&l=cduDataLayer line 466 column 413
https://www.googletagmanager.com/gtm.js?id=GTM-MRNLPCZ&l=cduDataLayer line 467 column 117
https://www.googletagmanager.com/gtm.js?id=GTM-MRNLPCZ&l=cduDataLayer line 467 column 336
https://www.googletagmanager.com/gtm.js?id=GTM-MRNLPCZ&l=cduDataLayer line 122 column 102
https://www.googletagmanager.com/gtm.js?id=GTM-MRNLPCZ&l=cduDataLayer line 319 column 213
https://www.googletagmanager.com/gtm.js?id=GTM-MRNLPCZ&l=cduDataLayer line 66 column 129
https://www.googletagmanager.com/gtm.js?id=GTM-MRNLPCZ&l=cduDataLayer line 320 column 400
https://www.googletagmanager.com/gtm.js?id=GTM-MRNLPCZ&l=cduDataLayer line 320 column 140
https://www.googletagmanager.com/gtm.js?id=GTM-MRNLPCZ&l=cduDataLayer line 321 column 1019
https://www.googletagmanager.com/gtm.js?id=GTM-MRNLPCZ&l=cduDataLayer line 325 column 34
https://www.googletagmanager.com/gtm.js?id=GTM-MRNLPCZ&l=cduDataLayer line 345 column 271
https://www.googletagmanager.com/gtm.js?id=GTM-MRNLPCZ&l=cduDataLayer line 350 column 54
https://www.googletagmanager.com/gtm.js?id=GTM-MRNLPCZ&l=cduDataLayer line 351 column 42",579.7470000048885,102.94099999009632,682.6879999949848,761.0939999986133
https://cdn-akamai.mookie1.com/adv/mapping.js,"https://cdn-akamai.mookie1.com/LB/LightningBolt.js line 107 column 33
https://cdn-akamai.mookie1.com/LB/LightningBolt.js line 470 column 1",586.2140000038892,16.306000004988164,602.5200000088773,604.3230000068434
https://cdn-akamai.mookie1.com/adv/default.js,"https://cdn-akamai.mookie1.com/LB/LightningBolt.js line 107 column 33
https://cdn-akamai.mookie1.com/adv/mapping.js line 197 column 1",570.6470000035558,0.20700000459328294,570.8540000081491,572.2209999948973
https://munchkin.marketo.net/163/munchkin.js,"https://munchkin.marketo.net/munchkin.js line 6 column 475
https://munchkin.marketo.net/munchkin.js line 7 column 273
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 799 column 245571
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 799 column 245940
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 503 column 5488
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 799 column 228896
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 8 column 4428
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 8 column 40536
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 799 column 228840
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 799 column 225641
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 799 column 225072
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 799 column 222940
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 799 column 178077
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 37 column 4131
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 37 column 3923
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 37 column 1852
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 37 column 3816
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 799 column 327220
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 799 column 282575
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 551 column 22445
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 8 column 32899
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 799 column 166967
https://assets-s3-us-east-1.ceros.com/8.10.5/view.ceros.com/default/assets/player/applications/html5-player/bootstrap-optimized.js line 799 column 166535
https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js line 1 column 30004
https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js line 1 column 30306",578.6769999962012,87.62700000079349,666.3039999969947,702.7939999950529
https://conduent.widget.insent.ai/env.js,https://conduent.widget.insent.ai/?project_key=7vPg7zh5kAM2s8ogKE5I&blog_url=www.conduent.com%2F&event_listener=EYOV5f1RL2jCzln&marketo_cookies=[%22_mch-conduent.com-1694107067229-19507%22]&parent_innerwidth=390&parent_innerheight=844&widgetVisibility=true&locale=undefined line 0,578.0710000020284,0.22300001000985503,578.2940000120383,580.7190000050468
https://js.pusher.com/6.0/pusher.min.js,https://conduent.widget.insent.ai/?project_key=7vPg7zh5kAM2s8ogKE5I&blog_url=www.conduent.com%2F&event_listener=EYOV5f1RL2jCzln&marketo_cookies=[%22_mch-conduent.com-1694107067229-19507%22]&parent_innerwidth=390&parent_innerheight=844&widgetVisibility=true&locale=undefined line 0,581.6499999955073,102.07799999625422,683.7279999917615,755.8739999902072
https://conduent.widget.insent.ai/static/js/vendors.683cd746.js,https://conduent.widget.insent.ai/?project_key=7vPg7zh5kAM2s8ogKE5I&blog_url=www.conduent.com%2F&event_listener=EYOV5f1RL2jCzln&marketo_cookies=[%22_mch-conduent.com-1694107067229-19507%22]&parent_innerwidth=390&parent_innerheight=844&widgetVisibility=true&locale=undefined line 0,577.2880000006743,2135.219000003417,2712.5070000040914,2747.6810000053065
https://conduent.widget.insent.ai/static/js/commons.35a081be.js,https://conduent.widget.insent.ai/?project_key=7vPg7zh5kAM2s8ogKE5I&blog_url=www.conduent.com%2F&event_listener=EYOV5f1RL2jCzln&marketo_cookies=[%22_mch-conduent.com-1694107067229-19507%22]&parent_innerwidth=390&parent_innerheight=844&widgetVisibility=true&locale=undefined line 0,578.6050000063777,351.4480000012554,930.0530000076332,963.7490000022808
https://conduent.widget.insent.ai/static/js/reduxComponents.0a82253c.js,https://conduent.widget.insent.ai/?project_key=7vPg7zh5kAM2s8ogKE5I&blog_url=www.conduent.com%2F&event_listener=EYOV5f1RL2jCzln&marketo_cookies=[%22_mch-conduent.com-1694107067229-19507%22]&parent_innerwidth=390&parent_innerheight=844&widgetVisibility=true&locale=undefined line 0,569.9050000044946,82.64300000155345,652.548000006048,653.654000008828
https://conduent.widget.insent.ai/static/js/main.7d349fe6.chunk.js,https://conduent.widget.insent.ai/?project_key=7vPg7zh5kAM2s8ogKE5I&blog_url=www.conduent.com%2F&event_listener=EYOV5f1RL2jCzln&marketo_cookies=[%22_mch-conduent.com-1694107067229-19507%22]&parent_innerwidth=390&parent_innerheight=844&widgetVisibility=true&locale=undefined line 0,569.895000004801,183.53799999749754,753.4330000022985,798.0620000038622
